start;end;Project;Country;Watershed;siteID;W1stvex;W2stvex;status;landuse;type.protection;National.Park;Other.Park.or.general.Reservee.gregional;Natura.2000;Ramsar;Type.of.water.body;Sediment.type;Capture.your.location;latitude;longitude;altitude;precision;Sampling.Time;Sampling.Date;Water.TemperatureC;pH;SPC;Cond;O2%;dO2;Turbidity;Turbidity.Units;leafsp;Quercusoak;Piceaspruce;Acermaple;Ulmuselm;Fagusbeech;Betulabirch;Populuspoplar;Salixwillow;Fraxinusash;Pinuspine;Otherdefine.in.comments.at.end;Additional.field.notes.or.comments;id;uuid;submissiontime;validationstatus;notes;status.1;submittedby;version;tags;index
2023-10-23T17:47:47.614+02:00;2023-10-23T17:56:18.972+02:00;FUNACTION;Sweden;Lulealven (KU);LU05T1;198;167;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);silt or mud;66.25987 20.79001 0 0;66.25987;20.79001;0;0;17:35:00.000+02:00;2023-10-10;1;5;26.2;14.2;99.9;14.21;39.4;FNU;Betula (birch);0;0;0;0;0;1;0;0;0;0;0;Turbidity measure did not stabilize at this site. Was highly variable. Leaf type has note betula - possibly.;281658546;06ee4054-072e-4eac-84c7-c6e37ae6b248;2023-10-23T15:56:21;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;36
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-23T17:56:18.993+02:00;2023-11-08T18:54:12.469+01:00;FUNACTION;Sweden;Lulealven (KU);LU06T1;557;462;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Lake or pond (lentic);silt or mud;67.69206 17.57105 0 0;67.69206;17.57105;0;0;10:06:00.000+01:00;2023-10-11;2.8;5;38.2;22;90.6;12.28;5.2;FNU;Betula (birch);0;0;0;0;0;1;0;0;0;0;0;Broke ice to sample. Ice was about 2 cm thick.;281664877;52e0b20d-1796-46e6-98e7-e4de2af439b6;2023-10-23T16:17:33;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;37
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-23T18:17:31.765+02:00;2023-11-01T13:38:57.290+01:00;FUNACTION;Sweden;Norrstrom (NR);NR29T1;577;495;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Other Park or general Reserve (e.g. regional);0;1;0;0;Stream or river (lotic);silt or mud;59.34774 17.86872 0 0;59.34774;17.86872;0;0;15:15:00.000+01:00;2023-10-31;5.3;5.5;334.2;208.7;87.7;11.09;3.7;FNU;Acer (maple) Other (define in comments at end);0;0;1;0;0;0;0;0;0;0;1;Also sampled alder leaf. Site is between the old mill and the lake, drains from marshy ponds;284130220;1318fbed-db60-44b1-8015-b8a346d1085e;2023-11-01T12:39:14;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;38
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-01T13:38:57.312+01:00;2023-11-01T13:48:17.888+01:00;FUNACTION;Sweden;Norrstrom (NR);NR28T1;487;494;Non-protected area;Urban-residential;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);59.34159 17.96475 0 0;59.34159;17.96475;0;0;13:58:00.000+01:00;2023-10-31;7.4;5.5;225.6;149.9;92.1;11.06;2.8;FNU;Acer (maple) Ulmus (elm) Salix (willow);0;0;1;1;0;0;0;1;0;0;0;Chanalized.;284133088;b4fce689-20e9-4c38-8329-4b88f9c359d7;2023-11-01T12:48:20;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;39
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-02T16:38:39.637+02:00;2023-10-02T16:42:22.262+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP06T1;NA;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);gravel;45.6738085 8.6838042 238.0 13.848999977111816;45.6738085;8.6838042;238;13.8489999771118;16:39:00.000+02:00;2023-10-02;20.68;NA;171.5;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284375673;c576950c-35ab-4861-a733-954bf157d471;2023-11-02T10:30:07;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;40
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-03T11:16:28.749+02:00;2023-10-03T11:18:39.431+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP07T1;NA;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);rock__typically_larger_than_adult_fist;45.5264948 8.7159578 167.3563232421875 11.37600040435791;45.5264948;8.7159578;167.356323242188;11.3760004043579;11:17:00.000+02:00;2023-10-03;20.65;NA;184.1;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284375805;dbceb7df-339a-414f-9245-500c5318fff6;2023-11-02T10:30:28;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;41
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-09T12:52:26.559+02:00;2023-10-09T12:59:06.756+02:00;FUNACTION;Italy;Versilia (VA);VA04T1 ;NA;NA;Protected area;Grassland, meadow, similar;Natura 2000;0;0;1;0;Stream or river (lotic);silt_or_mud;43.9839126 10.1667864 52.80072021484375 16.461999893188477;43.9839126;10.1667864;52.8007202148438;16.4619998931885;12:53:00.000+02:00;2023-10-09;25.46;7.41;28732;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284375991;2765b7d5-bd64-4baa-8d30-4c497d9a9832;2023-11-02T10:31:04;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;42
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T12:18:11.290+02:00;2023-10-10T12:23:11.613+02:00;FUNACTION;Italy;Versilia (VA);VA11T1;NA;NA;Non-protected area;Urban-residential;;NA;NA;NA;NA;Stream or river (lotic);silt or mud;43.993964562742576 10.224330313503742 0.0 0.0;43.9939645627426;10.2243303135037;0;0;12:20:00.000+02:00;2023-10-10;18.16;27.8;294.8;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284376139;07df9df1-0c01-4104-9b00-25e7319ce070;2023-11-02T10:31:40;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;43
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T13:47:09.019+02:00;2023-10-10T13:51:15.669+02:00;FUNACTION;Italy;Versilia (VA);VA12T1;NA;NA;;Urban-residential;;NA;NA;NA;NA;Stream or river (lotic);gravel;44.00097781987179 10.220751911401749 0.0 0.0;44.0009778198718;10.2207519114017;0;0;13:49:00.000+02:00;2023-10-10;20.43;8.4;270.2;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284376536;f47efccc-ef88-4196-b381-edd6c015b7bc;2023-11-02T10:32:46;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;44
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T14:10:09.976+02:00;2023-10-10T14:13:20.414+02:00;FUNACTION;Italy;Versilia (VA);VA13T1;NA;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);gravel;44.0088573 10.217654 110.0 12.864999771118164;44.0088573;10.217654;110;12.8649997711182;14:11:00.000+02:00;2023-10-10;20.39;8.39;254.3;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284377160;9971b559-e7d1-4b2e-9e08-e5dedff66d67;2023-11-02T10:34:31;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;45
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T14:44:33.161+02:00;2023-10-10T14:47:27.901+02:00;FUNACTION;Italy;Versilia (VA);VA14T1;NA;NA;Non-protected area;Urban/Industrial;;NA;NA;NA;NA;Stream or river (lotic);gravel;43.9947943 10.2434568 195.39999389648438 25.121999740600586;43.9947943;10.2434568;195.399993896484;25.1219997406006;14:45:00.000+02:00;2023-10-10;18.21;8.5;289.7;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284378082;0d31dea7-411f-4a91-afd7-7f390de8e9e1;2023-11-02T10:37:44;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;46
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T15:21:59.796+02:00;2023-10-10T15:24:51.754+02:00;FUNACTION;Italy;Versilia (VA);VA15T1;NA;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.9982077 10.2618912 163.09999084472656 96.0;43.9982077;10.2618912;163.099990844727;96;15:23:00.000+02:00;2023-10-10;18.65;8.52;291;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284378533;1a9abf46-27b8-4af5-9187-4b82f295251a;2023-11-02T10:39:35;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;47
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-11T09:09:31.833+02:00;2023-10-11T09:17:01.744+02:00;FUNACTION;Italy;Versilia (VA);VA17T1;NA;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.999079754165805 10.279176458716393 0.0 0.0;43.9990797541658;10.2791764587164;0;0;09:12:00.000+02:00;2023-10-11;15.21;8.13;296.4;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284380067;d1197834-02dc-43a6-9bf8-34be60274dfc;2023-11-02T10:44:20;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;48
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-11T13:55:27.301+02:00;2023-10-11T14:02:50.902+02:00;FUNACTION;Italy;Versilia (VA);VA21T1;NA;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);gravel;44.02136456966279 10.291685275733471 0.0 0.0;44.0213645696628;10.2916852757335;0;0;14:00:00.000+02:00;2023-10-11;17.64;8.22;332.7;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284380777;99b73378-fdd1-488f-ad1f-f2786dd22fce;2023-11-02T10:46:24;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;49
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-11T15:09:01.832+02:00;2023-10-11T15:12:32.429+02:00;FUNACTION;Italy;Versilia (VA);VA22T1 ;NA;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);gravel;44.02844425456512 10.276679322123528 0.0 0.0;44.0284442545651;10.2766793221235;0;0;15:10:00.000+02:00;2023-10-11;15.88;8.13;213.1;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284381285;70699e06-4bcb-4359-aeee-cd12d06d30cb;2023-11-02T10:48:23;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;50
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-11T11:29:01.522+02:00;2023-10-11T11:31:39.778+02:00;FUNACTION;Italy;Versilia (VA);VA20T1 ;NA;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);rock (typically larger than adult fist);43.9837507 10.321689 573.802490234375 14.71399974822998;43.9837507;10.321689;573.802490234375;14.71399974823;11:30:00.000+02:00;2023-10-11;15.3;8.12;282.4;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284381985;98c190c6-3cf3-4ffe-b063-8d521ad5e13a;2023-11-02T10:50:11;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;51
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T10:16:49.815+02:00;2023-10-10T10:25:12.583+02:00;FUNACTION;Italy;Versilia (VA);VA08T1 ;NA;NA;Non-protected area;;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.9721444 10.2191333 64.80000305175781 8.88700008392334;43.9721444;10.2191333;64.8000030517578;8.88700008392334;10:22:00.000+02:00;2023-10-10;17.81;8.16;316.7;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284382658;e88e135e-bba9-423b-b4bc-14f92011a02f;2023-11-02T10:51:33;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;52
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T10:48:39.222+02:00;2023-10-10T10:51:43.740+02:00;FUNACTION;Italy;Versilia (VA);VA09T1 ;NA;NA;Non-protected area;Urban/Industrial;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.9784449 10.2205503 68.30000305175781 13.543999671936035;43.9784449;10.2205503;68.3000030517578;13.543999671936;10:49:00.000+02:00;2023-10-10;18.01;8.39;304.7;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284389053;d0c13edb-cccc-4497-b969-c58d15972051;2023-11-02T11:14:17;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;53
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T16:06:28.085+02:00;2023-10-10T16:13:37.380+02:00;FUNACTION;Italy;Versilia (VA);VA16T1;NA;NA;Non-protected area;Urban-residential;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.9943105 10.2242 95.80000305175781 7.7129998207092285;43.9943105;10.2242;95.8000030517578;7.71299982070923;16:11:00.000+02:00;2023-10-10;21.34;8.54;265.5;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284389219;803a0685-6b49-481b-b1b5-afc0c4d41be7;2023-11-02T11:15:03;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;54
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-11T15:56:32.808+02:00;2023-10-11T16:03:17.651+02:00;FUNACTION;Italy;Versilia (VA);VA23T1 ;NA;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);gravel;44.0087523 10.264347 217.6668701171875 96.0;44.0087523;10.264347;217.666870117188;96;16:01:00.000+02:00;2023-10-11;16.61;8.12;306.7;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284435886;79ba9ac8-a479-4558-92d2-8e1aca8c322e;2023-11-02T14:00:20;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;55
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-03T14:24:02.149+02:00;2023-10-03T14:31:59.543+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP08T1;NA;NA;Protected area;Grassland, meadow, similar;Natura 2000;0;0;1;0;Stream or river (lotic);rock__typically_larger_than_adult_fist;45.347299 8.8625101 129.9447021484375 13.73900032043457;45.347299;8.8625101;129.944702148438;13.7390003204346;14:26:00.000+02:00;2023-10-03;21.16;8.4;218.6;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284439990;6e1c07dd-e0f2-430e-b47b-85b1f586832c;2023-11-02T14:13:24;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;56
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-03T15:56:03.198+02:00;2023-10-03T16:01:11.317+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP09T1;NA;NA;Protected area;Agriculture-plant;Natura 2000;0;0;1;0;Stream or river (lotic);rock__typically_larger_than_adult_fist;45.2352304 9.0085246 108.70000457763672 3.9000000953674316;45.2352304;9.0085246;108.700004577637;3.90000009536743;15:58:00.000+02:00;2023-10-03;22.52;8.25;208.9;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284440100;b2b4d978-c458-4458-9d56-cc12c350cdcb;2023-11-02T14:13:45;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;57
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-03T17:47:27.392+02:00;2023-10-03T17:50:36.044+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP10T1 ;NA;NA;Protected area;Urban-residential;Natura 2000;0;0;1;0;Stream or river (lotic);sand;45.192248 9.1239684 107.9000015258789 10.053000450134277;45.192248;9.1239684;107.900001525879;10.0530004501343;;2023-10-03;21.28;8.03;219.3;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284440139;3604b865-627c-4a16-bf84-db86a8962835;2023-11-02T14:13:58;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;58
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-09T11:05:17.319+02:00;2023-10-09T11:09:39.821+02:00;FUNACTION;Italy;Versilia (VA);VA01T1;NA;NA;Non-protected area;Urban-residential;;NA;NA;NA;NA;Estuarine (brackish);silt_or_mud;43.9820645 10.1503145 49.30000305175781 28.573999404907227;43.9820645;10.1503145;49.3000030517578;28.5739994049072;11:07:00.000+02:00;2023-10-09;24.84;7.59;52474.4;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284440172;142626c5-ff33-4402-b6ed-1829435871ad;2023-11-02T14:14:09;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;59
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-09T11:42:48.238+02:00;2023-10-09T11:58:27.148+02:00;FUNACTION;Italy;Versilia (VA);VA02T1;NA;NA;Non-protected area;Urban-residential;;NA;NA;NA;NA;Stream or river (lotic);rock__typically_larger_than_adult_fist;43.9827873 10.1538838 49.60000228881836 86.0530014038086;43.9827873;10.1538838;49.6000022888184;86.0530014038086;11:55:00.000+02:00;2023-10-09;21.56;7.91;3117.3;NA;NA;NA;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cimente ;284440245;8b852eee-4054-4818-adf3-4364a1cfd24f;2023-11-02T14:14:24;;NA;submitted_via_web;emanueleferrari;v3iNEfgbcbM3mKahPibyHr;NA;60
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T08:29:44.523+02:00;2023-10-10T08:32:36.599+02:00;FUNACTION;Italy;Versilia (VA);VA06T1 ;NA;NA;Protected area;Grassland, meadow, similar;Natura 2000;0;0;1;0;Stream or river (lotic);gravel;43.9851921 10.1754079 51.65789794921875 5.816999912261963;43.9851921;10.1754079;51.6578979492188;5.81699991226196;08:31:00.000+02:00;2023-10-10;20.17;7.3;1548;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284440330;77abf03a-11ab-419f-b8ac-079c72b25fa8;2023-11-02T14:14:48;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;61
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T09:08:00.093+02:00;2023-10-10T09:10:45.928+02:00;FUNACTION;Italy;Versilia (VA);VA07T1 ;NA;NA;Non-protected area;Urban-residential;;NA;NA;NA;NA;Stream or river (lotic);gravel;43.9796094 10.177025 51.902587890625 4.447000026702881;43.9796094;10.177025;51.902587890625;4.44700002670288;09:08:00.000+02:00;2023-10-10;20.68;7.18;1262.4;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284440492;bbf96cb1-b6f3-4762-8021-a7b8b39c0cde;2023-11-02T14:15:10;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;62
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-10T11:42:12.128+02:00;2023-10-10T11:54:48.923+02:00;FUNACTION;Italy;Versilia (VA);VA10T1;40;NA;Non-protected area;Urban/Industrial;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.9881979 10.2264965 90.80000305175781 15.871999740600586;43.9881979;10.2264965;90.8000030517578;15.8719997406006;11:53:00.000+02:00;2023-10-10;19.06;8.59;252.5;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284440633;96501dd8-06d3-4783-8c73-048f9d62123c;2023-11-02T14:15:40;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;63
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-10-11T09:37:14.834+02:00;2023-10-11T09:47:49.946+02:00;FUNACTION;Italy;Versilia (VA);VA18T1 ;NA;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);43.9956481 10.2902282 199.09999084472656 93.36100006103516;43.9956481;10.2902282;199.099990844727;93.3610000610352;09:46:00.000+02:00;2023-10-11;14.66;8.1;306.1;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;284441072;cb46cbdb-92eb-4523-828a-c3a3b680eb46;2023-11-02T14:17:57;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;64
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
